user_id,date,steps,exercise_time,avg_heart_rate,max_heart_rate,sleep_duration,fatigue_level,relaxation_training,height,weight,age
2,2023-05-21,8108,35,72,121,5.719206987408787,4.694394980734868,0,180,80,25
2,2023-05-20,7209,21,73,102,6.8263550569356255,5.70831849422046,0,180,80,25
2,2023-05-19,6966,61,77,105,6.2277516574540055,6.981935046339625,0,180,80,25
2,2023-05-18,6642,79,79,109,8.355128825655388,5.665412363323933,0,180,80,25
2,2023-05-17,11555,24,75,104,6.402488978000411,4.797817213631141,0,180,80,25
2,2023-05-16,6975,53,70,93,6.61935086674788,3.205886400421736,0,180,80,25
2,2023-05-15,7623,78,91,127,5.057375669400056,8.041547641489634,1,180,80,25
2,2023-05-14,5490,79,88,112,6.207485254313058,9.333052932489062,1,180,80,25
2,2023-05-13,9143,62,88,130,5.370076063204017,8.404070643895682,1,180,80,25
2,2023-05-12,10261,79,81,106,6.382561230228028,6.4545264864176115,1,180,80,25
2,2023-05-11,5385,27,69,111,5.5094313136058375,10.0,1,180,80,25
2,2023-05-10,8553,31,82,119,6.441365460151399,6.045452648641762,1,180,80,25
2,2023-05-09,4844,55,85,121,5.886130673844698,7.613635794592528,1,180,80,25
2,2023-05-08,4480,25,67,104,5.139387196580431,10.0,1,180,80,25
2,2023-05-07,10621,34,81,103,8.874300852946911,4.361363579459253,1,180,80,25
2,2023-05-06,4792,59,73,118,7.909712290883644,5.308409073837776,0,180,80,25
2,2023-05-05,5888,66,76,104,8.46876968623588,6.828659080097258,0,180,80,25
2,2023-05-04,6346,68,89,115,7.6537922666876055,7.379438631412954,1,180,80,25
2,2023-05-03,5198,77,92,113,5.136247517820834,10.0,1,180,80,25
2,2023-05-02,9000,41,80,127,8.385358699923195,1.3379438631412954,0,180,80,25
2,2023-05-01,10107,70,81,109,7.009535907074287,4.401383158942389,0,180,80,25
2,2023-04-30,5066,68,80,118,6.532661549121861,8.054209333996846,1,180,80,25
2,2023-04-29,4461,35,72,109,7.248011831345938,8.856401116093291,1,180,80,25
2,2023-04-28,4439,40,80,117,5.9525014165278325,8.262341268227672,1,180,80,25
2,2023-04-27,7204,49,73,112,8.965393548031209,2.7643424920776307,0,180,80,25
2,2023-04-26,6980,74,74,111,6.606751827536416,6.4555368744460555,0,180,80,25
2,2023-04-25,9581,48,75,96,5.654639598178683,3.4130953115415794,0,180,80,25
2,2023-04-24,10435,62,88,117,8.64578303731753,2.8694822809070795,0,180,80,25
2,2023-04-23,9656,66,86,120,7.161705034469252,4.202154215426281,0,180,80,25
2,2023-04-22,6153,42,72,108,8.16900872037197,1.0,0,180,80,25
2,2023-04-21,11395,48,68,113,5.016461952248798,1.9202154215426281,0,180,80,25
2,2023-04-20,4944,60,77,120,6.001012583339487,3.6760646264627885,0,180,80,25
2,2023-04-19,7968,61,81,107,5.983680191261685,7.8948409300931,1,180,80,25
2,2023-04-18,6892,33,81,103,8.057008345290672,5.1360587416742085,0,180,80,25
2,2023-04-17,6895,75,82,104,5.924857525210594,8.930301715511572,1,180,80,25
2,2023-04-16,4803,62,77,99,6.909659948968379,9.792696388820893,1,180,80,25
2,2023-04-15,6032,54,85,124,7.146078046438457,5.030839088197425,1,180,80,25
2,2023-04-14,6129,35,75,114,5.274114130516344,8.488521365341317,1,180,80,25
2,2023-04-13,9805,45,74,99,5.068295356469338,4.249640318422137,1,180,80,25
2,2023-04-12,4355,31,68,91,7.678749669974259,8.123744232060773,1,180,80,25
2,2023-04-11,10340,51,72,94,6.9334231708155105,2.2620873014604457,0,180,80,25
2,2023-04-10,9733,78,74,103,8.868220531193884,2.691000613644211,0,180,80,25
2,2023-04-09,5403,75,75,113,5.2051310151581145,9.433508914239308,1,180,80,25
2,2023-04-08,7789,53,80,104,6.877720562437116,4.299152735636214,0,180,80,25
2,2023-04-07,11551,70,82,114,8.717773457884881,3.4330967121147946,0,180,80,25
2,2023-04-06,6946,51,81,124,5.968002268496873,4.4598442871980595,0,180,80,25
2,2023-04-05,6198,34,81,115,7.326611697373664,5.881262957370898,0,180,80,25
2,2023-04-04,5521,26,77,108,6.703566230287906,8.210363315931076,1,180,80,25
2,2023-04-03,11387,67,79,127,6.811233075552153,6.051235290516412,0,180,80,25
2,2023-04-02,5472,67,86,134,7.589185377942056,9.236406918748031,1,180,80,25
2,2023-04-01,8207,67,78,127,8.42910195902334,4.57604560467605,0,180,80,25
2,2023-03-31,9355,62,74,119,7.3493235240979455,5.296454373277618,0,180,80,25
2,2023-03-30,7885,26,77,110,7.2031933588123565,6.246540872450891,0,180,80,25
2,2023-03-29,8142,39,84,121,8.163119963303917,3.003607699063029,0,180,80,25
2,2023-03-28,11514,72,88,130,8.507950541099524,2.7257363969639976,0,180,80,25
2,2023-03-27,8273,30,79,126,5.984160410726556,5.318081688995502,0,180,80,25
2,2023-03-26,5579,60,90,124,6.99626126468033,4.86799814639505,0,180,80,25
2,2023-03-25,5323,49,84,115,6.118423576843787,4.992207612818065,0,180,80,25
2,2023-03-24,8199,46,80,129,8.903871631073073,1.0,0,180,80,25
2,2023-03-23,9886,78,83,111,5.128262426425289,5.599220761281806,0,180,80,25
2,2023-03-22,9837,46,87,120,7.156975269886921,1.1797662283845418,0,180,80,25
2,2023-03-21,7659,76,88,132,7.210647836687327,5.713851944643543,0,180,80,25
2,2023-03-20,4309,26,77,112,7.329189156119451,7.832132206231517,1,180,80,25
2,2023-03-19,6000,27,82,120,7.079180070595384,7.121024856333809,1,180,80,25
2,2023-03-18,11386,31,70,117,8.816487709714941,3.5195206775232943,0,180,80,25
2,2023-03-17,9960,55,77,116,7.086460357686041,1.1679586888903692,0,180,80,25
2,2023-03-16,8334,41,84,131,6.146135120705792,1.0,0,180,80,25
2,2023-03-15,8989,60,87,112,5.573309202940225,1.616795868889037,0,180,80,25
2,2023-03-14,5821,40,85,134,7.613697734413361,3.5850387606667113,0,180,80,25
2,2023-03-13,8554,66,91,120,8.31028794890743,2.4371912150889172,0,180,80,25
2,2023-03-12,9801,30,76,115,8.418272709555026,1.6896612405933464,0,180,80,25
2,2023-03-11,8234,76,80,117,8.01846534294118,1.9506174936868956,0,180,80,25
2,2023-03-10,6737,26,77,113,5.122307282744156,6.754151372165403,0,180,80,25
2,2023-03-09,9212,73,83,110,7.683367859889258,5.22130716101831,0,180,80,25
2,2023-03-08,10056,75,76,107,7.735247651518295,5.241807285522033,0,180,80,25
2,2023-03-07,5557,48,74,112,5.6158243139335795,6.89467290175844,0,180,80,25
2,2023-03-06,4618,61,74,110,7.607584701677919,9.192582599079735,1,180,80,25
2,2023-03-05,10389,41,87,123,7.919285789069978,2.8472420698997647,0,180,80,25
2,2023-03-04,11056,24,81,125,5.6956030710574455,5.973430880877903,0,180,80,25
2,2023-03-03,7472,71,76,114,5.14916991872719,8.676753471253347,1,180,80,25
2,2023-03-02,11050,74,92,113,6.25099972352025,6.200369129463795,0,180,80,25
2,2023-03-01,4555,27,68,108,8.248185756704856,6.927786085964473,0,180,80,25
2,2023-02-28,5242,21,77,116,5.230825590508598,10.0,1,180,80,25
2,2023-02-27,9004,37,72,94,7.3345259054453855,6.092778608596448,1,180,80,25
2,2023-02-26,7038,50,82,123,7.81728224585204,4.027833582578934,0,180,80,25
2,2023-02-25,10819,48,78,102,6.681220250599441,1.217627935633325,0,180,80,25
2,2023-02-24,9371,65,78,103,6.1213833741559975,3.768071738947891,0,180,80,25
2,2023-02-23,11610,65,73,102,6.295451697080592,4.2521843152477,0,180,80,25
2,2023-02-22,9313,72,93,142,8.394895423771853,2.8524624684690987,0,180,80,25
2,2023-02-21,8448,78,76,122,7.287365432350716,4.2809571720654995,0,180,80,25
2,2023-02-20,9012,71,81,102,7.522619248291825,4.56953339846656,0,180,80,25
2,2023-02-19,8416,56,85,119,7.492561747747828,1.198955736746518,0,180,80,25
2,2023-02-18,6881,74,79,106,6.546200081046223,5.616640060870611,0,180,80,25
2,2023-02-17,5498,29,74,94,7.311451659823685,7.8048875919358345,1,180,80,25
2,2023-02-16,7819,75,78,114,5.329416425298534,9.503130283667812,1,180,80,25
2,2023-02-15,4356,52,86,113,5.023418000545714,8.431427844293927,1,180,80,25
2,2023-02-14,5390,36,67,116,7.6666057521191595,9.479741381654959,1,180,80,25
2,2023-02-13,9213,42,81,103,5.144519148383,4.88706519892588,1,180,80,25
2,2023-02-12,6693,30,85,106,5.737126908279902,8.41409369784326,1,180,80,25
2,2023-02-11,9486,75,77,113,6.058237579778805,6.012934629245565,1,180,80,25
2,2023-02-10,6634,51,83,119,6.808355037665331,3.8452897585579957,0,180,80,25
2,2023-02-09,10876,35,73,110,5.212349647702502,5.954880390491955,0,180,80,25
2,2023-02-08,10719,52,85,115,8.597527664559998,1.0,0,180,80,25
2,2023-02-07,9161,59,86,119,7.537941376216372,1.0,0,180,80,25
2,2023-02-06,10979,78,91,112,8.365608137681484,1.6,0,180,80,25
2,2023-02-05,9067,44,74,107,8.272567317867539,1.0,0,180,80,25
2,2023-02-04,7569,22,65,105,8.159225895948243,2.86,0,180,80,25
2,2023-02-03,7269,46,77,113,6.0158402664417086,2.158,0,180,80,25
2,2023-02-02,4161,22,67,116,8.692384696245934,5.1334,0,180,80,25
2,2023-02-01,5579,31,75,113,5.8254360300666646,9.555819999999999,1,180,80,25
2,2023-01-31,6458,72,78,126,5.309469669218063,9.980085999999998,1,180,80,25
2,2023-01-30,4888,50,85,128,8.036606938664605,5.149607799999999,0,180,80,25
2,2023-01-29,8080,68,84,116,5.540188399887581,7.34289094,1,180,80,25
2,2023-01-28,4201,48,81,126,5.7151194844143856,7.517828062,1,180,80,25
2,2023-01-27,7559,79,81,110,7.644373972160527,7.7896375126,1,180,80,25
2,2023-01-26,11587,36,84,110,5.364696368922479,7.28867405998,1,180,80,25
2,2023-01-25,10642,37,83,129,6.507312676409862,5.365565969254,1,180,80,25
2,2023-01-24,8899,75,84,111,8.068070822202074,3.5385371967741994,0,180,80,25
2,2023-01-23,11487,65,76,110,6.766811937168175,4.598117755957659,0,180,80,25
2,2023-01-22,4760,42,73,100,5.528709161291518,6.533289046464717,0,180,80,25
2,2023-01-21,11795,36,74,106,7.643596996684999,4.819798489535181,0,180,80,25
2,2023-01-20,11492,53,89,123,7.733652500686309,1.499268451507026,0,180,80,25
2,2023-01-19,8915,57,82,104,5.5661615865678105,2.131760384405626,0,180,80,25
2,2023-01-18,11832,56,75,117,6.452867147327706,1.0,0,180,80,25
2,2023-01-17,4104,75,76,97,8.84604312719074,5.313176038440562,0,180,80,25
2,2023-01-16,10652,32,78,126,5.427462827766443,5.893952811532168,0,180,80,25
2,2023-01-15,7421,51,77,123,8.886680926238059,1.6995034473037065,0,180,80,25
2,2023-01-14,11677,24,74,101,8.28414061146426,1.6992463153443287,0,180,80,25
2,2023-01-13,10061,20,76,96,7.442264406625698,3.079724239333669,0,180,80,25
2,2023-01-12,9130,55,71,102,7.470584922144344,1.0,0,180,80,25
2,2023-01-11,6876,63,91,113,6.510439944577115,5.407972423933367,0,180,80,25
2,2023-01-10,8227,38,74,94,6.871562648206003,4.122391727180009,0,180,80,25
2,2023-01-09,6421,76,76,115,7.060839335082106,6.57751476054734,0,180,80,25
2,2023-01-08,9956,46,87,109,6.943899087647626,1.7854936008822024,0,180,80,25
2,2023-01-07,7213,45,76,124,8.12687469021176,1.0,0,180,80,25
2,2023-01-06,7760,39,67,97,5.096044039076137,6.47854936008822,0,180,80,25
2,2023-01-05,11626,48,84,109,6.563356352385785,1.443564808026466,0,180,80,25
2,2023-01-04,6585,60,88,109,7.494231267916487,2.2809243784167617,0,180,80,25
2,2023-01-03,8106,27,75,96,6.116021841847474,3.228633794327675,0,180,80,25
2,2023-01-02,4339,48,83,127,8.473968986333837,2.3966825761399786,0,180,80,25
2,2023-01-01,11154,36,80,114,8.630100503978802,1.6418681522747611,0,180,80,25
2,2022-12-31,6332,70,86,135,6.0509053110800695,5.5322287032964255,0,180,80,25
2,2022-12-30,7688,40,80,113,8.9743837323167,1.2238554262164039,0,180,80,25
2,2022-12-29,7108,48,75,121,8.553577821216779,1.0,0,180,80,25
2,2022-12-28,6318,26,80,111,6.7392759392870865,4.6223855426216405,0,180,80,25
2,2022-12-27,11321,60,83,116,5.531712290362881,2.6867156627864923,0,180,80,25
2,2022-12-26,11506,27,83,131,7.635925915037174,3.6682532530981113,0,180,80,25
2,2022-12-25,7214,31,76,103,7.643984203045893,5.569147542208083,0,180,80,25
2,2022-12-24,4182,53,87,120,5.877919116534977,6.8375695879722365,0,180,80,25
2,2022-12-23,5848,46,69,118,6.175661585434674,5.608185630612479,0,180,80,25
2,2022-12-22,7531,26,83,110,8.876903694538958,4.766212647980967,0,180,80,25
2,2022-12-21,7734,64,86,135,5.1067482979503875,8.590682357455538,1,180,80,25
2,2022-12-20,9722,25,65,99,5.290249751044472,7.253825972034758,1,180,80,25
2,2022-12-19,4533,76,77,110,5.4795243871649255,10.0,1,180,80,25
2,2022-12-18,9027,65,75,96,8.176664431753894,4.925382597203476,1,180,80,25
2,2022-12-17,5933,62,72,121,8.393810613331558,7.277614779161043,1,180,80,25
2,2022-12-16,10092,61,74,113,8.26737949841366,3.87582269346866,0,180,80,25
2,2022-12-15,11281,66,90,139,7.374099364352885,4.890508285956702,0,180,80,25
2,2022-12-14,9948,48,80,104,6.911690200883202,1.2547347551338768,0,180,80,25
2,2022-12-13,7201,42,86,122,6.931880397241222,2.065471255135833,0,180,80,25
2,2022-12-12,10084,56,87,125,6.8675621780834435,1.0,0,180,80,25
2,2022-12-11,6358,31,83,110,6.408278698652547,4.706547125513583,0,180,80,25
2,2022-12-10,6948,62,89,113,8.950509037469253,4.511964137654075,0,180,80,25
2,2022-12-09,6477,34,77,119,5.511167010054461,7.8242439538475805,1,180,80,25
2,2022-12-08,7537,30,75,106,6.521670933845473,6.998469599919682,0,180,80,25
2,2022-12-07,11498,20,74,116,6.711603300880423,5.281965275360662,0,180,80,25
2,2022-12-06,11856,22,78,99,6.459925356305479,4.684436542600167,0,180,80,25
2,2022-12-05,8038,52,78,109,7.993360163632017,1.3335274903161163,0,180,80,25
2,2022-12-04,11311,75,89,134,5.94327269291832,5.668501901354851,0,180,80,25
2,2022-12-03,9970,61,79,101,7.176013022312771,4.8339033194380665,0,180,80,25
2,2022-12-02,11346,40,81,107,5.544657534060781,3.2170211859669053,0,180,80,25
2,2022-12-01,7946,31,85,128,5.673560553581738,7.448496687733878,1,180,80,25
2,2022-11-30,8961,20,68,102,6.383593099205967,4.956251124916855,0,180,80,25
2,2022-11-29,6208,58,76,98,8.560753356356624,1.6317250062484443,0,180,80,25
2,2022-11-28,6068,78,92,116,6.928956750310095,5.785142614366219,0,180,80,25
2,2022-11-27,9187,78,86,122,5.848839099699578,6.69871528493471,0,180,80,25
2,2022-11-26,8717,79,92,126,6.496598111177439,5.5881288469170345,0,180,80,25
2,2022-11-25,6425,66,76,117,8.477603781360493,5.3463101825685815,0,180,80,25
2,2022-11-24,4237,54,72,95,5.606199704296292,6.9627059394622774,0,180,80,25
2,2022-11-23,10543,56,88,109,5.517131799501568,3.823442800095542,0,180,80,25
2,2022-11-22,5229,21,82,107,7.217709894452666,7.84330343397489,1,180,80,25
2,2022-11-21,4775,27,72,96,7.943519190955344,8.735335310202021,1,180,80,25
2,2022-11-20,5520,52,75,114,6.600493131523656,6.404930936458095,0,180,80,25
2,2022-11-19,11785,36,82,124,8.831196353665177,3.395012811957631,0,180,80,25
2,2022-11-18,4250,39,67,96,5.971557799904031,9.458996937233099,1,180,80,25
2,2022-11-17,8414,51,83,122,8.417456276585176,1.0,0,180,80,25
2,2022-11-16,7307,33,68,96,5.586167451160972,7.2458996937233096,1,180,80,25
2,2022-11-15,4609,79,83,114,8.445792836068698,7.073769908116992,1,180,80,25
2,2022-11-14,8746,66,78,116,5.86129178454501,7.646720941807428,1,180,80,25
2,2022-11-13,10092,78,78,122,8.394256709788465,4.201393273353927,0,180,80,25
2,2022-11-12,10587,54,82,129,8.859822341651068,1.0,0,180,80,25
2,2022-11-11,8342,65,80,114,7.420479321349463,3.7201393273353927,0,180,80,25
2,2022-11-10,4211,37,78,126,5.429942417858161,9.016041798200616,1,180,80,25
2,2022-11-09,4811,77,83,128,7.456456852506354,9.676826472193724,1,180,80,25
2,2022-11-08,8815,71,77,98,8.1622928004909,5.004652121478179,0,180,80,25
2,2022-11-07,4576,49,78,99,5.935643528869532,7.269078283662826,1,180,80,25
2,2022-11-06,8804,36,75,112,7.937513062407333,5.081188697246665,1,180,80,25
2,2022-11-05,7708,34,69,99,7.0712903467300965,6.451264437540282,0,180,80,25
2,2022-11-04,9143,38,83,126,5.174137080101378,6.643498200986751,0,180,80,25
2,2022-11-03,11319,33,79,115,6.611513959924958,5.038175904050053,0,180,80,25
2,2022-11-02,7143,73,81,107,7.641409310615305,6.97580259131369,0,180,80,25
2,2022-11-01,9248,26,79,112,8.980066864163916,3.1965583677991125,0,180,80,25
2,2022-10-31,9699,35,76,100,7.985135496201934,4.056547769471103,0,180,80,25
2,2022-10-30,8535,39,85,128,7.606058658666962,3.936620167621242,0,180,80,25
2,2022-10-29,6712,45,80,107,6.749522629762037,2.786640827233483,0,180,80,25
2,2022-10-28,11840,52,89,126,7.848323804138031,1.0,0,180,80,25
2,2022-10-27,6715,74,75,101,7.909210076353759,5.378664082723348,0,180,80,25
2,2022-10-26,10689,46,75,109,6.16056651362992,1.1135992248170044,0,180,80,25
2,2022-10-25,8558,50,76,122,8.908777950550824,1.0,0,180,80,25
2,2022-10-24,10779,26,74,106,6.0909417203635545,2.8113599224817003,0,180,80,25
2,2022-10-23,6341,34,85,116,6.975748444621058,5.14340797674451,0,180,80,25
2,2022-10-22,10827,59,87,118,6.067369751461937,1.224158385271523,0,180,80,25
2,2022-10-21,6060,77,88,126,5.425677602004502,7.481588313255907,1,180,80,25
2,2022-10-20,7303,22,68,95,7.941338232130378,6.566892332503924,0,180,80,25
2,2022-10-19,6486,64,90,124,8.417655077289321,5.718226531076768,0,180,80,25
2,2022-10-18,9867,38,84,125,7.294911538746595,4.772157192573423,0,180,80,25
2,2022-10-17,9071,66,80,112,7.162265213104302,5.003469810879703,0,180,80,25
2,2022-10-16,8434,75,81,111,5.452405475261084,6.778256662521253,0,180,80,25
2,2022-10-15,6760,28,70,111,6.023550283333355,6.733823979844346,0,180,80,25
2,2022-10-14,8847,28,66,111,5.056716156141421,6.89797286020543,0,180,80,25
2,2022-10-13,10807,58,71,115,7.918784524038319,2.1427742560460636,0,180,80,25
2,2022-10-12,7251,45,77,126,5.141854902250953,4.332629562834362,0,180,80,25
2,2022-10-11,11219,71,91,127,5.180028407977077,6.314066294454915,0,180,80,25
2,2022-10-10,10752,74,89,120,8.750731600275067,3.527482844619911,0,180,80,25
2,2022-10-09,9514,32,72,105,8.223108093534043,2.2896514828314647,0,180,80,25
2,2022-10-08,7246,39,74,112,7.2854174714756255,5.239643729311431,0,180,80,25
2,2022-10-07,9007,69,85,118,8.405624139175254,3.0008582670765755,0,180,80,25
2,2022-10-06,4474,51,87,113,6.4680029225129605,4.4242218530541155,0,180,80,25
2,2022-10-05,5878,43,75,117,5.3714827175029365,6.4273523826238925,0,180,80,25
2,2022-10-04,7355,23,66,106,5.716157072853445,8.370627900092579,1,180,80,25
2,2022-10-03,9540,47,87,123,7.618102982848843,2.553923608290163,0,180,80,25
2,2022-10-02,4558,26,73,122,7.916122068306699,7.603239872496307,1,180,80,25
2,2022-10-01,4787,59,74,118,7.789393314959595,5.536364322577907,0,180,80,25
2,2022-09-30,5640,35,69,91,6.750445901769538,8.421233284023003,1,180,80,25
2,2022-09-29,11254,50,83,128,6.090787677799609,2.4800064174646916,0,180,80,25
2,2022-09-28,6316,33,69,98,8.972018507537113,3.9861252536417076,0,180,80,25
2,2022-09-27,8534,48,78,126,7.440096913653058,1.0,0,180,80,25
2,2022-09-26,5937,32,66,101,5.546379275774374,8.49861252536417,1,180,80,25
2,2022-09-25,7676,45,77,101,7.894326409475604,3.8495837576092504,0,180,80,25
2,2022-09-24,8297,53,71,114,5.282404897432855,3.204736379819192,0,180,80,25
2,2022-09-23,5941,71,83,104,6.8464077068754685,7.946379289706682,1,180,80,25
2,2022-09-22,4758,67,78,121,6.525219900427633,9.304387424893925,1,180,80,25
2,2022-09-21,5134,33,80,119,7.750067522145319,9.585954156438845,1,180,80,25
2,2022-09-20,5568,46,86,113,7.280577477764907,6.806224989421046,1,180,80,25
2,2022-09-19,8165,37,83,131,6.059902914815069,5.400462912470198,1,180,80,25
2,2022-09-18,9587,23,77,122,6.424129111457869,4.700761372683164,1,180,80,25
2,2022-09-17,6863,46,87,136,7.919738479078488,3.150274703051969,0,180,80,25
2,2022-09-16,6962,65,85,120,8.538679901273683,4.415158548183907,0,180,80,25
2,2022-09-15,7060,69,90,132,5.421870862649987,8.23957503476037,1,180,80,25
2,2022-09-14,11592,62,85,133,8.911123725781325,4.113388365246502,0,180,80,25
2,2022-09-13,5746,56,82,127,7.357744441861035,5.0579740130499875,0,180,80,25
2,2022-09-12,10766,46,78,109,7.466652021038474,1.3287310404396466,0,180,80,25
2,2022-09-11,9638,45,69,94,8.330642656829902,1.0,0,180,80,25
2,2022-09-10,8982,28,79,103,7.4329449504375535,2.8328731040439643,0,180,80,25
2,2022-09-09,5886,57,86,134,8.045754757909572,2.1498619312131892,0,180,80,25
2,2022-09-08,4175,25,66,111,8.430142697230078,5.128245889768353,0,180,80,25
2,2022-09-07,7402,63,87,118,7.3307934270978174,6.553459960051824,0,180,80,25
2,2022-09-06,10726,75,91,124,5.07013020127806,7.278862576992383,1,180,80,25
2,2022-09-05,7985,32,71,96,7.138262800386744,7.039004769102897,1,180,80,25
2,2022-09-04,10268,36,67,104,7.089240465654665,5.239587688430108,0,180,80,25
2,2022-09-03,11405,78,79,126,7.515370617113385,5.275776783439322,0,180,80,25
2,2022-09-02,11158,37,69,104,5.310288676640758,6.306691803874807,0,180,80,25
2,2022-09-01,7893,46,77,113,8.476436546848257,1.8195852195063744,0,180,80,25
2,2022-08-31,4493,44,87,121,8.935989901045406,2.376544746239393,0,180,80,25
2,2022-08-30,5002,37,71,107,5.890728398145512,8.694921945822454,1,180,80,25
2,2022-08-29,11128,62,91,119,7.07721224181661,5.846131058370675,0,180,80,25
2,2022-08-28,5330,43,83,107,6.549008474105231,5.623331512093448,0,180,80,25
2,2022-08-27,11435,48,86,130,7.130927443712921,1.671612559465102,0,180,80,25
2,2022-08-26,8869,65,77,111,5.481705275397699,5.863816919048874,0,180,80,25
2,2022-08-25,7697,52,85,113,8.786987039323417,1.3263063316611725,0,180,80,25
2,2022-08-24,5299,56,76,104,5.968595947779544,5.784273591403239,0,180,80,25
2,2022-08-23,4220,52,86,131,6.508901473519176,4.867912710587089,0,180,80,25
2,2022-08-22,4047,43,79,126,6.166511046446814,5.038801172316451,0,180,80,25
2,2022-08-21,10467,20,80,123,6.483697092785517,4.398431622753644,0,180,80,25
2,2022-08-20,5284,51,75,109,8.036305850690907,3.023409604057738,0,180,80,25
2,2022-08-19,6058,29,78,118,7.568612956699573,5.546866043492686,0,180,80,25
2,2022-08-18,9225,43,75,114,6.6415299713829405,1.3664007734535797,0,180,80,25
2,2022-08-17,11416,63,74,100,7.7363245081925065,3.9646068363853426,0,180,80,25
2,2022-08-16,11655,78,91,114,6.097014972350537,4.32602212826096,0,180,80,25
2,2022-08-15,11852,57,89,137,5.8445862715803205,2.8942673221168222,0,180,80,25
2,2022-08-14,8750,63,88,125,8.25927665851399,2.5008824094611426,0,180,80,25
2,2022-08-13,6709,33,73,94,8.392516647881056,3.439691455050025,0,180,80,25
2,2022-08-12,9616,42,86,106,6.199807515723112,1.0,0,180,80,25
2,2022-08-11,7360,55,82,131,6.960728129308479,1.8439691455050025,0,180,80,25
2,2022-08-10,6738,57,73,120,8.71150703023683,1.0,0,180,80,25
2,2022-08-09,9808,79,90,133,5.931119086162758,5.2843969145505,0,180,80,25
2,2022-08-08,6781,45,80,126,6.326009883957668,2.88531907436515,0,180,80,25
2,2022-08-07,9119,62,87,125,6.453474687140167,4.394035413764595,0,180,80,25
2,2022-08-06,10520,70,93,113,6.849433894939885,4.606742531565893,0,180,80,25
2,2022-08-05,11296,25,64,85,6.236100087937915,4.221426300846227,0,180,80,25
2,2022-08-04,5421,77,80,105,5.649917538681126,10.0,1,180,80,25
2,2022-08-03,11291,44,82,108,6.583867117410563,2.8221426300846226,0,180,80,25
2,2022-08-02,9651,66,89,112,8.159190872221929,3.0466427890253867,0,180,80,25
2,2022-08-01,9541,77,84,121,7.387929535601598,4.196207099716078,0,180,80,25
2,2022-07-31,4615,28,82,126,5.785708825660503,9.363526408817362,1,180,80,25
2,2022-07-30,9312,49,68,93,6.873319957449736,2.6286786326168166,0,180,80,25
2,2022-07-29,11034,70,78,116,7.248533114317588,4.724956230666781,0,180,80,25
2,2022-07-28,9611,26,80,106,6.135761030142571,4.080354732461716,0,180,80,25
2,2022-07-27,6350,64,85,116,8.496510542905073,4.696602042805193,0,180,80,25
2,2022-07-26,4390,59,79,113,8.417561621671355,3.0170160860877293,0,180,80,25
2,2022-07-25,5534,78,93,141,5.228103939880449,9.774765030106838,1,180,80,25
2,2022-07-24,10535,62,81,116,7.927939021037215,6.234131117640824,0,180,80,25
2,2022-07-23,6149,32,74,101,7.514163520737613,7.047715838302931,1,180,80,25
2,2022-07-22,9917,43,81,116,5.312820730579582,3.9377278632549615,0,180,80,25
2,2022-07-21,9821,53,70,119,7.309396866147452,1.2860899428067816,0,180,80,25
2,2022-07-20,7482,75,92,134,7.524853813216887,5.5795997691675305,0,180,80,25
2,2022-07-19,5559,68,87,127,6.738931838653993,8.402488925030937,1,180,80,25
2,2022-07-18,7129,33,80,109,5.497450945308536,9.078706654426034,1,180,80,25
2,2022-07-17,11431,62,74,121,7.0437331718386105,6.563860888830903,0,180,80,25
2,2022-07-16,9108,59,87,124,6.3997093016407245,2.2770289320918744,0,180,80,25
2,2022-07-15,7918,36,72,100,7.437949981388758,5.539494768510653,0,180,80,25
2,2022-07-14,6436,48,76,112,7.620292482210655,3.0895513237623833,0,180,80,25
2,2022-07-13,7268,70,78,121,5.976711460224467,8.08081487397978,1,180,80,25
2,2022-07-12,4185,36,66,98,6.632185729954967,8.733199594570172,1,180,80,25
2,2022-07-11,10850,66,73,104,5.908073702239381,8.228041365769029,1,180,80,25
2,2022-07-10,7658,68,84,106,6.751056621693699,8.141732369187725,1,180,80,25
2,2022-07-09,11258,73,88,113,5.833131785671478,8.06532384733322,1,180,80,25
2,2022-07-08,4544,20,64,88,5.893975137131893,10.0,1,180,80,25
2,2022-07-07,5427,71,88,109,6.854403803544884,10.0,1,180,80,25
2,2022-07-06,7021,48,73,112,8.026492729985447,3.4,1,180,80,25
2,2022-07-05,10054,48,75,103,7.05091656500781,1.42,0,180,80,25
2,2022-07-04,4172,54,80,106,8.446781678214347,1.966,0,180,80,25
2,2022-07-03,5351,63,74,119,8.339922141012753,5.5318000000000005,0,180,80,25
2,2022-07-02,10945,28,79,124,8.875659637497202,2.45614,0,180,80,25
2,2022-07-01,8022,37,80,125,8.69957729725995,1.890022,0,180,80,25
2,2022-06-30,10325,78,87,108,8.451531344218576,2.0126206,0,180,80,25
2,2022-06-29,9255,26,77,100,5.316556359960028,4.99278838,0,180,80,25
2,2022-06-28,7504,74,88,109,5.172247902549387,8.299098573999999,1,180,80,25
2,2022-06-27,10770,28,82,115,5.450297620309469,7.1890084102,1,180,80,25
2,2022-06-26,4691,67,72,98,6.1534351772318905,9.58661238046,1,180,80,25
2,2022-06-25,5021,49,78,110,7.408219350151391,6.594884555158,1,180,80,25
2,2022-06-24,8351,66,74,115,6.956844348518751,5.9371266045934,1,180,80,25
